RegionID,SizeRank,Location,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
753924,56,"Urban Honolulu, HI",2090.717935,2095.970393,2105.676398,2117.15526,2123.627386,2133.062663,2134.208384,2138.079641,2135.242614,2139.955812,2148.807774,2152.769903,2154.671792,2151.139849,2152.75349,2154.834971,2161.974609,2168.222977,2166.829868,2156.747112,2150.991026,2142.672088,2146.65276,2154.421218,2172.709762,2193.942207,2201.336632,2200.194123,2193.260837,2195.656573,2198.805558,2200.558097,2199.583,2203.019839,2205.47107,2210.252664,2213.494708,2219.349798,2221.20142,2232.556652,2233.683688,2239.022875,2234.81036,2236.773772,2235.859728,2237.754471,2241.288157,2249.758761,2265.657521,2278.205184,2279.897716,2269.924246,2272.785438,2277.337621,2284.428774,2286.038557,2288.205204,2288.799682,2287.94129,2298.807977,2301.55414,2293.360042,2275.665223,2263.178053,2266.435989,2270.316343,2279.984294,2270.320153,2276.315019,2286.593565,2306.72139,2332.091988,2351.949451,2385.231786,2408.490833,2417.093065,2451.011382,2466.638865,2516.692837,2519.141227,2524.516324,2527.209311,2521.118332,2572.876721,2585.390597,2614.80599,2604.114782,2610.446246,2639.152081,2636.707712,2646.433382,2630.840387,2636.745919,2636.328837,2652.533578
394938,57,"Omaha, NE",854.626993,859.66581,858.3054248,858.1250511,860.3712026,865.6682857,863.3041578,859.0510509,857.6305013,860.3832628,864.1635785,867.6104685,871.5603695,876.8778326,881.9552434,884.3505307,886.3125626,889.4729179,892.3068578,894.3023533,892.9860354,895.75622,896.135341,901.0523824,902.3462779,908.380012,912.4307555,912.2449657,917.7219511,918.5624055,921.0600776,918.5326472,915.838368,917.6317839,913.8427549,917.3921741,918.9214944,926.8896083,934.7723707,940.8109557,943.7278757,942.9670607,944.1289884,945.4634528,944.3061134,942.4366073,944.0159468,947.6071042,952.202335,958.9300118,967.5910213,976.8926181,979.7280489,979.6745686,977.5675869,977.2492823,978.3833383,981.4646704,982.3237342,985.5589926,993.532925,1001.728461,1011.994456,1016.407243,1023.580711,1027.01666,1025.844399,1021.382855,1016.047389,1016.71501,1018.281599,1023.912176,1031.333823,1045.392293,1060.241055,1081.616046,1096.504414,1107.035797,1107.269967,1109.930543,1113.316387,1116.923863,1116.70556,1124.105149,1135.894217,1159.913576,1178.125627,1194.089712,1204.054669,1209.920053,1213.195793,1210.940874,1210.85063,1216.989579,1228.082017
395238,58,"Worcester, MA",1149.36099,1147.01657,1154.258711,1162.398446,1168.178818,1170.940133,1168.299888,1168.08235,1170.870611,1181.130678,1186.631537,1191.6237,1190.635506,1196.718037,1207.421342,1219.633393,1229.93003,1231.525166,1231.024088,1232.195782,1231.572014,1233.74256,1234.870769,1241.307518,1249.243748,1263.677817,1279.006517,1290.173521,1288.450307,1286.322638,1284.558836,1288.679342,1289.559755,1294.602755,1303.771941,1312.965506,1324.55062,1328.094352,1337.868607,1343.919841,1356.921163,1364.092015,1367.945477,1362.590547,1362.938999,1365.475608,1372.882401,1388.547407,1397.166053,1413.152272,1414.1894,1418.1663,1424.261584,1426.48051,1438.453707,1438.34939,1447.847049,1450.602722,1461.986634,1470.107904,1482.175413,1482.360332,1477.423657,1479.400484,1484.312709,1501.735145,1501.971581,1505.371646,1508.716023,1519.026447,1525.051506,1528.461339,1535.363976,1558.355257,1585.259624,1610.589822,1631.551139,1650.754501,1666.041227,1673.956431,1684.595383,1692.439559,1702.774306,1723.410519,1751.745674,1789.846881,1816.034029,1847.153805,1871.005251,1881.595971,1874.349656,1852.637415,1850.434695,1859.102456,1877.6481
394415,59,"Bridgeport, CT",1906.722869,1902.634042,1927.615604,1934.883829,1957.070576,1952.002632,1960.620721,1942.253377,1934.827531,1921.082967,1930.315144,1938.125638,1951.205204,1950.761657,1958.278188,1958.90153,1973.13918,1977.578161,1972.154072,1968.824946,1949.37335,1929.836604,1928.761351,1962.996323,1987.426258,1996.643663,2002.208022,2017.153443,2026.749964,2020.479442,2016.115088,2012.0815,2003.424647,1998.849376,1998.399556,2000.643992,2020.563953,2033.379896,2053.340841,2066.477536,2074.742279,2073.7195,2068.807946,2065.368891,2068.629462,2067.187617,2078.294027,2080.858838,2083.425828,2092.684918,2105.86062,2124.167633,2122.520532,2129.514686,2138.104458,2144.922321,2130.799312,2121.859729,2108.427608,2131.20374,2139.304558,2155.430922,2162.226166,2182.473507,2200.450179,2211.291366,2216.235738,2237.073441,2240.092372,2240.543428,2239.026762,2248.529716,2275.914238,2315.038508,2372.411964,2415.743686,2447.116693,2462.908744,2473.68089,2464.624196,2459.733599,2451.040779,2466.849207,2483.353723,2521.029503,2568.83648,2625.929309,2679.248774,2695.950105,2701.293519,2686.40986,2683.108098,2657.328737,2643.793927,2656.345423
394653,60,"Greenville, SC",975.0855575,986.8139691,1004.652737,1014.647411,1015.692809,1015.553935,1014.393619,1014.496857,1015.419697,1014.347074,1022.646994,1027.056406,1037.371642,1055.339244,1067.723117,1074.804983,1065.183409,1063.069161,1065.632056,1061.764407,1053.490904,1048.72388,1048.05567,1055.489974,1063.824579,1076.77882,1087.850991,1093.002416,1097.836958,1098.91078,1094.081884,1085.681963,1080.736661,1081.00305,1089.882621,1094.926411,1105.383835,1113.356564,1124.931894,1130.092574,1138.114442,1137.651178,1140.582133,1137.211733,1143.812104,1143.964125,1148.026206,1151.034051,1152.486251,1158.299545,1168.820237,1184.739769,1190.039887,1183.336363,1185.373097,1183.777349,1187.38518,1185.883765,1187.533718,1198.02807,1206.534955,1210.565829,1200.822733,1192.022857,1189.260805,1195.510384,1199.493797,1207.738365,1210.894884,1219.374752,1228.361897,1234.103346,1245.518539,1260.358795,1288.470507,1314.551269,1348.247619,1371.923201,1386.554092,1393.790893,1400.910549,1402.501653,1405.38871,1407.041098,1426.158427,1438.652854,1458.144486,1479.207329,1521.707587,1544.945569,1543.635574,1521.562791,1506.369088,1505.523609,1506.977887
394312,61,"Albuquerque, NM",925.991739,931.6369674,946.2140768,950.9114236,953.2055375,954.512642,954.4171563,953.1056049,947.7406866,947.3833829,948.5548714,953.61591,957.2696365,964.2337409,966.7803227,972.7682534,972.9747271,977.8949782,974.4499022,970.1884281,967.8430598,966.8161239,970.0717083,976.5823242,984.7780858,992.163864,996.2520107,1000.644457,1003.353254,1004.225939,1001.220672,999.6094756,997.547913,998.1892616,1001.535027,1004.385991,1012.852201,1018.199958,1022.717812,1026.025643,1032.010129,1038.77637,1037.335789,1034.773083,1030.418238,1036.009605,1037.821206,1043.224066,1046.904236,1053.041918,1062.39756,1071.206062,1082.80512,1086.472225,1090.065034,1088.095921,1089.029042,1086.95966,1090.788751,1096.699946,1104.590466,1102.993882,1097.292643,1104.681609,1122.994079,1143.94491,1161.091028,1169.286462,1175.047966,1170.56633,1175.155976,1187.293051,1204.412468,1225.51665,1248.323183,1279.343304,1311.015651,1350.356361,1375.780868,1386.151468,1381.65177,1388.886926,1392.81967,1405.132299,1406.770027,1426.044476,1452.353364,1479.525275,1501.415261,1504.662338,1510.818837,1516.436154,1526.989847,1526.496073,1531.6693
394357,62,"Bakersfield, CA",1037.823455,1048.635205,1050.536045,1050.524891,1049.539364,1048.218942,1048.292034,1046.818877,1044.738532,1042.760934,1040.281827,1047.625411,1053.467841,1061.896604,1061.615804,1064.195532,1070.604817,1076.561107,1075.464233,1070.624355,1068.321026,1071.36843,1075.414596,1079.902009,1086.180662,1092.256371,1098.804477,1099.810812,1104.922118,1107.623676,1112.269277,1109.219485,1109.296337,1109.506134,1117.740081,1122.304491,1127.950197,1131.801309,1137.301837,1143.592456,1148.430294,1153.101963,1156.107592,1159.327349,1159.480519,1162.355306,1165.153363,1173.633967,1179.549999,1190.503508,1198.077956,1208.560156,1211.979258,1217.60468,1217.949231,1222.443651,1222.319058,1226.099762,1229.752675,1243.246621,1244.355209,1248.906058,1245.028264,1261.278314,1283.159799,1314.546357,1325.44972,1329.718174,1326.829636,1334.245956,1351.306385,1362.166829,1379.401799,1390.715311,1411.06463,1432.553752,1447.731185,1457.98239,1496.002678,1518.116062,1562.920655,1572.430178,1586.905631,1611.388394,1621.574653,1643.762101,1666.891488,1693.234165,1709.432489,1698.863096,1698.116887,1710.119155,1711.515829,1700.986511,1689.224545
394308,63,"Albany, NY",1099.60164,1106.838787,1100.497809,1110.449469,1113.872869,1119.631834,1120.461886,1116.784397,1119.113629,1108.636343,1114.252326,1112.183514,1128.23807,1130.290767,1143.27861,1140.897145,1137.232433,1135.41416,1139.912554,1144.213269,1136.974004,1138.150773,1141.17572,1154.547749,1158.989472,1162.023895,1165.159024,1164.760897,1170.583497,1170.088259,1171.637217,1163.982339,1163.564134,1156.013585,1163.077359,1169.495942,1179.827039,1188.843546,1191.926926,1201.223532,1203.668105,1205.46907,1204.479556,1199.416984,1189.576839,1185.027439,1188.454067,1191.327501,1199.488832,1200.927212,1216.107132,1223.598824,1233.391623,1227.002175,1217.143352,1214.123192,1214.483209,1217.331038,1220.582448,1226.721853,1236.43326,1237.078694,1234.966024,1234.283194,1237.294398,1256.147771,1271.188257,1272.506756,1270.313658,1270.724285,1273.50897,1274.178296,1277.646889,1301.849714,1321.410661,1344.336081,1358.506747,1367.867343,1368.785781,1369.267342,1375.204008,1376.86541,1380.957416,1399.125879,1422.048409,1435.769519,1449.690994,1474.242655,1500.496641,1513.354198,1512.923079,1509.221653,1499.331639,1483.125435,1484.215925
394753,64,"Knoxville, TN",959.4673545,970.8098665,977.0256555,977.1383637,975.5760762,974.6404677,972.4820735,967.0664778,967.3872005,971.4047648,975.9695481,980.1793131,984.4763483,993.4162876,1001.013762,1006.397331,1009.260364,1011.508911,1004.025266,993.279156,989.4355772,996.5077534,1008.751793,1016.000189,1023.782339,1032.21668,1037.28654,1042.364427,1048.396053,1050.718895,1054.463874,1050.886415,1050.517779,1039.935999,1047.752412,1053.667588,1069.310988,1068.462105,1080.694515,1090.730719,1105.796621,1103.130335,1105.526122,1097.93779,1096.473953,1097.235806,1107.686678,1118.103361,1129.379865,1136.298097,1146.01471,1147.057347,1150.105769,1153.126667,1158.769132,1162.382294,1160.581089,1166.765663,1170.483823,1183.532896,1175.780489,1176.077036,1172.595257,1184.683414,1196.293742,1211.492483,1222.126715,1241.20335,1251.040934,1260.383014,1253.748723,1268.577784,1277.227727,1300.245717,1322.102808,1365.993105,1412.208416,1446.013356,1477.868329,1494.523929,1498.494435,1507.069726,1514.791118,1540.281709,1554.825679,1591.564477,1619.047346,1649.88583,1686.070875,1708.117557,1721.353656,1722.158623,1725.790573,1719.628993,1711.081321
394843,65,"McAllen, TX",887.8941967,887.5891063,898.2758519,895.7061551,896.761165,903.5998789,905.4549668,901.6312249,898.7299133,900.6324939,906.9011758,910.9375737,896.9154626,898.8368039,892.4821847,903.6856947,906.7923637,915.9526497,915.2805797,925.0282965,918.4552837,913.7663232,898.4098272,905.2670297,907.8911119,908.7249123,903.7083557,906.7613121,914.1264525,919.1119601,923.4479275,924.2658632,924.5084717,921.5084688,912.3652212,910.1557673,913.8622007,923.8912902,927.0368514,926.1501434,922.006925,924.1614082,926.1433389,933.5773637,935.22415,936.3440175,933.8770101,933.739229,935.7356625,935.3805576,939.1893056,944.1019268,946.9789815,947.6347032,944.8965856,946.0644061,945.9402704,949.6515455,951.7136491,954.547187,956.6683111,960.7368886,961.4071403,961.2791753,963.8537523,965.2275392,962.5687671,969.6352678,978.5563134,986.3240391,988.8755728,993.8285259,1003.7866,1014.52163,1025.923198,1034.990466,1045.296071,1050.078707,1064.825561,1077.567045,1089.888418,1093.999182,1088.354078,1101.29891,1091.338045,1106.110841,1116.692287,1144.892063,1150.278805,1130.697697,1133.603468,1146.706527,1170.321681,1168.417325,1167.739249
394367,66,"Baton Rouge, LA",1104.626186,1129.737425,1130.238106,1126.62648,1108.866426,1111.176917,1115.802576,1104.201949,1093.247064,1091.730676,1111.094454,1122.023331,1133.303025,1131.515044,1133.64433,1131.714438,1129.465926,1135.601466,1145.112088,1156.969669,1169.616749,1172.020457,1174.265121,1170.427585,1170.793584,1170.518723,1165.486557,1164.340368,1163.952903,1163.895916,1158.376143,1154.45875,1153.723735,1159.272411,1154.218074,1155.32912,1154.853524,1167.606414,1172.909421,1171.065361,1165.542553,1162.162694,1161.874662,1161.26421,1155.626581,1152.461042,1157.98648,1160.948114,1163.560956,1158.634801,1165.040983,1169.159899,1168.560711,1167.93386,1160.757922,1165.37453,1159.232456,1155.603506,1152.614408,1154.413412,1162.524624,1161.633731,1163.983073,1162.969496,1169.542979,1176.963618,1187.251054,1183.456164,1179.972791,1175.70784,1184.767077,1189.262668,1195.628718,1205.028167,1211.202551,1226.391019,1241.403747,1265.785299,1283.253242,1292.6161,1292.756126,1296.961306,1303.709195,1319.867435,1327.08651,1336.111318,1345.019848,1359.128664,1369.725923,1378.178926,1371.469988,1354.06654,1332.736147,1325.044635,1318.902441
753906,67,"North Port, FL",1310.138081,1308.280427,1312.756059,1318.306747,1325.023185,1334.068933,1341.982845,1352.868657,1362.747404,1364.599506,1369.726968,1375.417296,1389.824721,1383.343606,1375.93171,1368.620572,1377.053847,1379.733391,1387.998993,1393.049223,1411.831082,1419.419626,1426.803506,1425.329623,1433.924285,1440.758898,1441.717287,1436.567796,1433.864043,1437.861886,1440.220961,1456.463386,1465.269968,1482.74257,1484.140667,1489.51359,1490.732057,1484.568614,1483.964113,1478.741249,1491.117703,1500.773599,1514.07476,1517.310644,1525.011202,1534.775967,1544.672531,1549.465651,1547.350158,1543.945188,1540.356366,1541.023923,1549.984849,1566.670446,1577.5049,1589.529194,1599.167656,1607.939405,1614.820449,1607.799413,1601.866461,1587.34638,1577.955693,1572.426596,1580.942148,1594.14624,1610.922668,1641.195268,1668.800039,1714.729436,1738.705263,1745.022745,1748.346765,1750.7159,1794.78638,1855.551967,1944.251682,2033.549543,2099.047579,2154.032173,2218.913238,2281.953838,2315.73921,2301.507592,2285.315467,2307.94495,2327.12904,2363.965635,2356.793858,2334.837341,2340.295669,2368.070882,2445.943402,2462.514479,2494.051053
394908,68,"New Haven, CT",1209.446618,1226.900516,1240.38814,1241.128022,1240.278966,1237.555579,1237.531957,1234.83076,1238.897902,1228.048053,1233.628835,1237.536536,1255.580811,1263.901776,1266.680154,1273.335824,1270.387615,1268.110612,1265.683231,1261.626684,1258.840671,1256.144007,1261.261612,1264.991504,1275.495624,1285.03217,1294.633002,1297.869241,1299.408007,1303.188972,1298.422313,1294.273248,1294.403124,1297.348362,1302.097053,1304.182419,1312.67741,1321.513085,1327.160794,1330.725444,1333.850198,1332.021051,1336.910317,1332.870957,1335.034858,1333.607674,1343.254415,1348.913061,1357.921256,1362.282505,1372.532438,1372.679427,1373.152949,1369.731725,1367.241336,1373.2171,1378.590933,1387.125784,1383.156859,1389.856642,1397.902433,1410.376429,1413.592964,1418.068668,1417.966783,1420.785363,1431.082383,1448.349481,1460.205796,1459.230409,1454.097715,1453.650037,1464.13732,1479.714498,1514.584968,1547.236834,1593.74542,1608.017208,1622.616367,1613.774055,1627.756647,1636.41162,1633.07166,1635.910441,1651.212066,1699.389075,1721.684068,1738.842345,1749.780356,1758.983125,1774.131774,1772.604186,1791.902856,1794.69188,1806.082711
394486,69,"Columbia, SC",944.5983631,950.0988526,963.2673663,968.4515114,974.9383316,977.7396148,976.252207,972.772678,973.5283408,968.7396238,975.0201591,967.1480284,981.0096977,978.2667113,991.7002043,992.0516794,999.6287394,1000.241115,997.8349969,996.8945115,999.2992343,999.1572591,997.0246112,998.3451448,1009.493732,1014.703968,1020.538574,1023.44799,1026.767445,1030.325369,1025.476024,1027.158391,1026.976343,1029.379345,1027.462238,1031.216982,1037.130973,1050.687462,1056.877003,1062.531427,1064.853246,1066.824964,1070.654269,1070.455668,1070.674581,1070.060789,1075.360736,1080.309013,1087.729045,1095.408773,1102.021912,1110.119906,1114.940171,1118.429327,1113.160436,1108.033204,1105.30176,1107.073616,1112.049378,1117.856166,1129.065725,1130.516789,1136.671949,1142.016082,1156.402262,1159.080076,1163.477888,1162.639241,1169.459703,1170.089069,1181.531304,1191.543669,1210.189878,1219.545179,1238.406694,1263.835296,1296.437258,1321.003191,1335.478498,1344.790194,1360.108865,1364.207326,1360.228476,1352.958003,1365.904975,1383.744168,1408.661353,1418.469234,1445.699027,1447.103109,1457.954325,1446.555133,1453.405417,1457.347347,1462.632872
394318,70,"Allentown, PA",1087.439075,1095.954332,1100.939488,1108.507841,1108.37084,1112.765468,1111.974539,1115.079411,1117.744857,1119.181509,1116.156796,1120.65657,1124.631215,1131.09701,1128.534959,1133.06249,1142.477051,1144.37599,1146.236623,1145.283893,1148.423598,1145.671055,1140.779269,1145.443632,1155.538729,1159.04278,1162.681221,1167.516489,1176.762138,1180.550767,1183.438143,1185.321027,1183.9164,1179.17731,1181.772903,1185.735607,1192.180043,1196.814863,1205.667574,1210.697055,1216.930536,1221.115158,1225.991913,1221.515315,1221.877379,1217.451207,1217.922306,1219.724317,1231.586819,1245.090814,1255.029298,1257.235589,1264.652999,1268.413966,1274.712023,1270.75637,1270.47351,1269.050598,1275.996808,1280.342434,1284.797651,1283.315674,1285.157569,1291.966378,1304.043751,1316.704781,1328.508657,1346.177657,1359.94375,1370.749192,1376.448347,1381.980285,1400.390115,1421.342401,1451.197742,1484.521308,1522.708087,1549.859451,1561.181105,1565.917071,1577.620645,1589.842523,1605.177105,1619.287235,1635.902925,1647.142253,1658.226828,1670.514091,1677.542769,1679.352958,1674.695177,1660.046375,1655.683791,1656.376162,1674.164295
394561,71,"El Paso, TX",1024.115996,1026.519038,1029.369667,1032.201795,1033.994456,1033.396916,1033.198348,1032.114568,1028.75905,1027.68318,1025.991831,1026.936264,1026.369182,1029.191858,1031.054605,1032.705403,1033.250098,1032.098511,1027.411948,1024.473797,1025.153997,1030.378428,1031.394823,1031.465327,1031.932321,1033.839246,1035.633788,1037.955904,1040.244695,1041.768786,1041.289296,1040.18969,1038.482471,1037.157555,1036.448978,1036.414589,1037.796869,1046.898579,1051.74668,1057.338523,1056.492202,1060.505579,1054.854706,1053.766716,1053.864716,1061.701231,1062.422076,1056.25412,1057.974328,1062.740173,1075.783339,1080.012825,1083.258006,1086.490572,1089.391285,1089.643862,1090.232494,1091.062344,1097.314585,1100.659275,1105.96622,1109.98281,1118.216729,1124.455811,1134.527976,1144.396775,1154.22224,1158.798895,1160.755683,1164.876536,1167.732766,1172.588641,1183.343786,1201.612141,1220.154849,1216.773097,1231.228472,1247.391238,1282.295702,1294.642135,1298.742024,1309.337647,1319.18896,1357.50187,1355.581236,1384.326044,1398.537231,1453.617435,1465.296017,1462.593614,1433.80998,1432.158687,1435.601065,1453.03855,1465.946369
394952,72,"Oxnard, CA",1926.670932,1942.606921,1963.316129,1966.455588,1977.075483,1983.9362,1998.725529,1997.375539,1995.615835,1992.537197,1997.586074,2001.192803,2019.182899,2028.673261,2042.020075,2041.680145,2058.263582,2070.363715,2079.124273,2087.876056,2091.722602,2092.384171,2090.79832,2100.972168,2124.849532,2140.004626,2155.835874,2153.802545,2162.08372,2167.200478,2182.436747,2182.395717,2176.185242,2180.212263,2190.626658,2215.442248,2220.850899,2224.504386,2226.292068,2237.050578,2253.371703,2264.231049,2268.359915,2275.48827,2274.423019,2276.70637,2280.400352,2291.478318,2304.931362,2298.043946,2300.871698,2310.055493,2333.182787,2338.496497,2338.611307,2335.68997,2343.537123,2342.936154,2351.975142,2357.953947,2361.725531,2341.906981,2333.239035,2332.59449,2358.496464,2374.478936,2394.433397,2410.846912,2428.095048,2454.916242,2474.732267,2486.646372,2507.030098,2550.230962,2588.069794,2631.201536,2651.42285,2687.731554,2724.615728,2759.650839,2784.514611,2801.451972,2818.21761,2844.673851,2859.683772,2884.483162,2914.933765,2916.448197,2918.804617,2917.654472,2934.905119,2942.585455,2941.384711,2935.879625,2934.496339
394457,73,"Charleston, SC",1181.663781,1185.227367,1187.958621,1195.585494,1206.389676,1209.519932,1210.978472,1207.842595,1207.90536,1206.6673,1211.843889,1224.296502,1235.376032,1243.351236,1245.605004,1253.994084,1262.54078,1264.926875,1263.770755,1257.303175,1260.437803,1259.325801,1265.806081,1270.070753,1284.903736,1293.371676,1305.667716,1308.666076,1317.469819,1320.266988,1325.327683,1323.787298,1327.079285,1318.206032,1316.967066,1319.320186,1329.940908,1341.679076,1346.618605,1356.698081,1363.021511,1369.487885,1373.732913,1372.926762,1368.891057,1361.047259,1361.763316,1368.017618,1378.3411,1386.878756,1397.625348,1407.84009,1413.73089,1412.732409,1411.639204,1411.476301,1414.231474,1415.203621,1423.569899,1429.445965,1431.53393,1423.429751,1412.812064,1411.592598,1420.505505,1432.741429,1441.482711,1438.327964,1435.438236,1441.323967,1455.816521,1463.157473,1476.9518,1493.38236,1531.280735,1564.921889,1607.573115,1657.89748,1692.1448,1710.490722,1714.825307,1722.219772,1721.642564,1719.704469,1723.085547,1758.506425,1807.210476,1854.842986,1887.274558,1917.799832,1938.655128,1947.21863,1927.581787,1917.164304,1907.311939
845158,74,"Dayton, OH",773.2549326,779.8256399,785.8982446,791.8018439,791.6609029,791.912287,788.6109697,791.7069189,792.4092953,796.7048772,797.6487329,803.2678724,811.7932913,814.0755928,815.1239779,813.8902462,821.089323,821.8189493,819.9551704,814.0310445,814.5015624,816.0656202,820.7012207,820.931566,825.3192189,829.2054311,839.2614416,846.039742,853.5851988,855.7025269,853.0424458,850.8492773,850.4216153,854.9325882,854.8370478,856.5384851,864.7936361,874.3456506,884.9087681,885.3397031,886.7630755,883.4776302,884.6652392,883.1473981,881.3330807,883.5114999,886.7945729,893.3921159,896.0712472,904.0335471,909.7728038,913.6505052,921.3205971,926.7914134,932.5616762,933.7632658,935.7244398,937.182172,935.4206898,938.6177398,947.7118545,947.3888777,953.2671501,954.5234199,968.7579175,971.4042522,977.6770266,978.2597476,984.5613309,987.0914373,991.1210318,994.3746957,1003.210738,1012.733472,1018.388385,1031.252881,1054.927854,1076.826868,1095.759772,1100.841864,1109.92106,1110.711689,1113.407255,1118.5963,1127.105013,1134.784581,1148.227661,1151.983363,1170.184472,1176.185887,1192.795191,1198.32529,1204.941259,1199.206513,1201.815724
394440,75,"Cape Coral, FL",1073.230099,1091.398747,1111.297128,1123.2444,1126.413515,1137.881091,1151.070475,1163.310247,1174.134354,1179.390791,1189.722626,1190.811006,1197.904471,1200.13318,1203.789705,1207.29722,1213.234884,1221.806043,1221.866647,1225.489999,1233.628596,1245.568997,1257.250355,1256.55124,1259.814933,1256.954962,1261.115751,1264.966427,1267.889565,1269.351139,1268.394835,1276.537551,1288.398037,1302.575813,1315.344428,1318.70507,1317.761278,1312.885432,1314.602014,1317.99061,1323.631352,1335.566244,1340.556456,1348.877119,1349.934464,1360.412837,1364.373344,1363.980057,1361.754638,1363.472711,1369.295041,1376.588346,1379.563936,1383.538494,1389.472684,1396.237277,1404.406759,1412.001006,1418.624931,1426.917459,1426.75983,1419.205081,1411.322261,1408.122698,1426.110274,1439.198336,1459.913051,1470.237999,1491.183899,1499.623618,1503.948557,1507.156364,1523.33053,1549.587559,1577.685746,1615.641149,1669.004186,1739.793368,1807.142633,1868.307592,1920.44817,1967.629215,1993.908666,1998.208689,2008.69125,2033.413571,2095.130655,2121.85878,2142.581936,2137.701958,2154.419646,2191.582455,2231.342493,2259.506958,2270.718439
394648,76,"Greensboro, NC",897.4329877,906.7854921,911.4998859,913.9476744,915.7616176,915.5527674,920.9331744,921.2032043,921.9820256,918.8930165,920.7956042,922.7212612,925.9326486,926.6188165,929.7156317,927.1119734,930.8169218,933.4385289,938.5610575,929.4706957,933.4829873,936.1957821,948.8810683,946.8737084,951.500974,956.356464,966.1769642,973.1377681,976.4558702,974.4106532,974.91354,972.9100086,969.1965343,967.3209511,968.5375534,981.013648,987.0896487,996.8239142,995.2500864,999.1960946,1001.834959,1006.770028,1008.739383,1008.248211,1008.8679,1011.377748,1015.301681,1023.510678,1027.94511,1034.028713,1041.796848,1050.210322,1055.615505,1056.626094,1055.57511,1057.303598,1061.300323,1063.347125,1068.338043,1071.40061,1078.352028,1080.76136,1089.414274,1099.845327,1111.170196,1111.396857,1107.499063,1115.116658,1125.993755,1143.126271,1146.573165,1162.560136,1172.611951,1188.284473,1193.787704,1213.297009,1232.950399,1255.67649,1271.386712,1288.199953,1313.548527,1329.334563,1337.136611,1345.357299,1357.834399,1378.526128,1392.644086,1412.099155,1425.392926,1429.461478,1438.208842,1443.185104,1457.092107,1457.901718,1459.89972
394399,77,"Boise City, ID",927.0464212,935.3386083,946.8914428,953.6255607,962.5185219,966.7286435,968.8760049,969.1671849,967.086388,964.1761837,962.4741433,968.6517388,981.7926776,998.4480499,1008.527729,1018.892437,1028.676683,1038.861301,1039.93739,1039.038203,1030.588078,1028.039832,1026.692683,1035.746102,1049.605656,1067.413784,1081.949859,1094.006439,1103.256948,1112.854957,1116.889615,1115.15733,1111.613877,1109.950551,1109.579746,1119.893202,1131.745371,1145.532567,1158.632697,1176.974883,1196.740794,1206.197062,1207.635276,1202.537335,1204.91606,1203.00486,1208.217795,1211.44223,1226.66889,1243.604265,1264.342455,1281.60597,1291.808008,1293.958336,1291.7012,1289.324447,1284.24944,1281.571909,1289.014926,1295.455989,1313.69807,1313.884694,1324.259828,1322.385531,1342.385723,1357.962479,1377.070628,1388.852964,1405.426854,1428.94896,1447.294517,1472.878441,1502.64055,1550.75215,1601.02135,1645.893243,1684.937727,1715.419036,1722.385859,1705.120925,1696.400801,1689.958606,1708.818274,1713.094696,1743.802461,1769.842358,1806.843106,1828.402991,1840.483246,1843.745324,1827.987098,1797.098044,1768.011366,1751.667761,1766.560412
